week_date,danceability,energy,valence,acousticness,tempo,loudness,speechiness,instrumentalness,liveness,key,mode,neg,neu,pos,compound,num_songs_on_chart,spotify_track_explicit,Peak Position,Weeks on Chart,year,month,day_of_year,week_of_year,quarter,is_holiday_season,DATE,USREC,UNRATE,GDP,CPIAUCSL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,dominant_topic,second_topic,dominant_topic_prob,second_topic_prob,dominant_topic_label,second_topic_label
1986-09-30,0.634868174214108,0.6835682507583417,0.6812064152304563,0.1839085616642619,117.38913569702116,-9.686953391094171,0.0402972684785448,0.026418734738017,0.1490271871911248,5.377627924018132,0.6092814498812783,0.0715425,0.7868625,0.14154,0.45058775,100.0,0.0,37.0925,8.6975,1986.0,9.0,259.5,37.5,3.0,0.0,1986-09-01,0,7.0,4607.669,110.0,0.0461689445,0.03093663725,0.0436180145,0.035340771,0.019307297,0.016968788,0.065692502,0.03056520125,0.01828022075,0.0160469735,0.02077638125,0.0228396415,0.029926024,0.01959189975,0.08960515275,0.020863701,0.0130081125,0.0573858905,0.040733891,0.032087067749999997,0.08247868125,0.060131692,0.02625444675,0.006074342075,0.021396873,0.0282978085,0.0176281505,0.028789123,0.02406432575,0.03514151425,14,20,0.08960515275,0.08247868125,,
1986-10-31,0.6366264901823282,0.6706402524544179,0.6807446411874708,0.1833574828190742,116.86051697639084,-9.997229955586722,0.0408926513557736,0.0287334601741467,0.157901487260402,5.423591631603553,0.6387622720897616,0.0639699999999999,0.7915675,0.1444325,0.5246655,100.0,0.0,38.535,8.567499999999999,1986.0,10.0,287.5,41.5,4.0,0.0,1986-10-01,0,7.0,4657.627,110.2,0.0449635835,0.030352472999999998,0.04592682475,0.0359266205,0.01969896525,0.019010471,0.06760178175,0.0275172265,0.017348167,0.01624842125,0.01981417675,0.0195294945,0.02918530575,0.019680065,0.0799681315,0.02116840375,0.014223429999999999,0.0597204175,0.0406777785,0.028389575,0.09283556375,0.0582662045,0.02076353275,0.0047208835,0.0291187885,0.027946736,0.02483664175,0.03279051525,0.015831811,0.035938069,20,14,0.09283556375,0.0799681315,,
1986-11-30,0.6427366228070175,0.6555758552631579,0.6661353881578947,0.1867007803289473,118.50725853070176,-10.150075021929824,0.0405613618421052,0.0216885985526315,0.1716855307017543,5.298333333333334,0.6806798245614035,0.072442,0.77632,0.15121,0.4911198,100.0,0.0,38.816,8.202,1986.0,11.0,319.0,46.0,4.0,1.0,1986-11-01,0,6.9,4657.627,110.4,0.031617061200000005,0.0284799374,0.0392279118,0.032522163400000005,0.0191741492,0.014056128000000001,0.07614562999999999,0.0351715166,0.0199080896,0.0196554044,0.0197028402,0.022813718599999998,0.023357033399999998,0.0187340576,0.0830642848,0.022058013600000002,0.0178486086,0.0544860494,0.037415120600000004,0.033438516200000004,0.103172712,0.06153162059999999,0.0248037132,0.0057397064800000005,0.0250027322,0.0236339352,0.0238206398,0.0294265342,0.0144450308,0.0395471932,20,14,0.103172712,0.0830642848,,
1986-12-31,0.647380012733186,0.6468047318798653,0.6634848566585139,0.2170355823569763,118.82743977049584,-10.231873830234411,0.0409331593752191,0.0195503378359719,0.1635603075798617,5.180632626762045,0.7320771091941931,0.070435,0.7703175,0.1592524999999999,0.4940105,100.0,0.0,38.525,8.3475,1986.0,12.0,350.5,50.5,4.0,1.0,1986-12-01,0,6.6,4657.627,110.8,0.0260684075,0.0288071195,0.0387757975,0.0306399115,0.024457904,0.013649518749999999,0.06772842225,0.04184138525,0.0193692145,0.01796012275,0.0217695745,0.020048285,0.0172326415,0.01705197675,0.079624844,0.013234462249999999,0.02200172025,0.05331018475,0.03882358025,0.034119705,0.10422032625,0.068781219,0.0300227245,0.005565534325,0.02414408225,0.02587939125,0.01962386975,0.037404191749999996,0.01085512625,0.046988796,20,14,0.10422032625,0.079624844,,
1987-01-31,0.6431805627147766,0.6462201245704466,0.6495676374570446,0.2299508780068728,118.16806636597936,-10.258031593642611,0.0413933397766322,0.0208502838917525,0.1606987650343642,5.282689003436426,0.7400773195876289,0.072784,0.76881,0.1583839999999999,0.4639654,100.0,0.0,37.792,9.892,1987.0,1.0,17.0,3.0,1.0,0.0,1987-01-01,0,6.6,4722.156,111.4,0.0255162426,0.0304577772,0.035993674399999995,0.0338097328,0.0189840268,0.0132384566,0.0674829234,0.042769006600000006,0.021549765800000002,0.017255283,0.022644977599999998,0.019880544,0.013345653899999999,0.0128153351,0.08372292,0.0107921993,0.0248525354,0.0446347536,0.0411921172,0.038859984,0.10000463799999999,0.0693898896,0.029182060399999998,0.00586057588,0.029228351399999998,0.0297957566,0.0234564932,0.0354008262,0.007392413119999999,0.0504911306,20,14,0.10000463799999999,0.08372292,,
1987-02-28,0.6363852886166418,0.6432480233290878,0.6486102271168663,0.22645929729442,115.85442000291492,-10.20506596761185,0.0421398470122985,0.0229317171855003,0.158649238358401,5.312328264657142,0.6595253477392335,0.0756524999999999,0.7733275,0.15094,0.46838475,100.0,0.0,40.3725,8.915,1987.0,2.0,48.5,7.5,1.0,0.0,1987-02-01,0,6.6,4722.156,111.8,0.030448635749999998,0.03671146175,0.03642146675,0.03998211125,0.0132741045,0.0159021105,0.06233756075,0.040386016,0.02964903275,0.015266112,0.01336540425,0.018336673749999997,0.0150147515,0.014404359,0.09688179975,0.01085053875,0.0265087525,0.04094820975,0.03868088025,0.039697634499999995,0.08759421249999999,0.062265286749999996,0.030375669,0.0058216992000000006,0.0350262405,0.035557979,0.01867750675,0.029323034,0.010278802,0.05001199025,14,20,0.09688179975,0.08759421249999999,,
1987-03-31,0.6328342696629213,0.6562162921348313,0.6489915730337078,0.1949491516853931,118.1123426966292,-9.92204775280899,0.0453668539325842,0.0301202162921347,0.1529112359550561,5.438202247191011,0.6207865168539326,0.0709274999999999,0.7869925,0.1419925,0.45259625,100.0,0.0,40.06,8.395,1987.0,3.0,76.5,11.5,1.0,0.0,1987-03-01,0,6.6,4722.156,112.2,0.0353853725,0.03868633975,0.03699225575,0.03831918425,0.0139213215,0.01845727625,0.0617147865,0.035101325,0.032385252,0.01730806975,0.014163454374999999,0.01968905675,0.018321156249999998,0.017015935,0.0903398665,0.0115618545,0.031820681749999996,0.039578125,0.04039653275,0.03817311475,0.0801918935,0.056823809,0.027310203499999998,0.0047023134500000004,0.0276153195,0.040637632,0.0143625315,0.04050347325,0.01061339025,0.047908507,14,20,0.0903398665,0.0801918935,,
1987-04-30,0.6330955292702485,0.6666053194333066,0.6550394613739642,0.1690622337276128,121.6534431635926,-9.850133487035553,0.0479197774659181,0.0404665604450681,0.1698661921946003,5.702987169206095,0.658981555733761,0.06354,0.7955575,0.1408125,0.4780797499999999,100.0,0.0,39.63,8.1125,1987.0,4.0,104.5,15.5,2.0,0.0,1987-04-01,0,6.3,4806.16,112.7,0.04029088425,0.0347106125,0.04445396375,0.04437197625,0.01984595,0.01917965525,0.05437289875,0.02804071575,0.0319046955,0.02215602375,0.02332533375,0.02334501425,0.015727657,0.0156869715,0.08472228375,0.01243426775,0.030680771250000002,0.037264395,0.044289010749999996,0.03122814875,0.07581348125000001,0.061183913000000006,0.019662179499999998,0.00861976475,0.0273512705,0.036752586999999996,0.016803248,0.042831744,0.0127271555,0.0402234615,14,20,0.08472228375,0.07581348125000001,,
1987-05-31,0.6296482002329755,0.6629043868179261,0.6511370002905957,0.1729771459448915,121.86180980866824,-10.027655092685093,0.0464742290387514,0.0312096043197688,0.1609531052100209,5.496877760192367,0.7147143430851296,0.06991,0.7755780000000001,0.154468,0.4805692,100.0,0.0,38.234,8.428,1987.0,5.0,136.0,20.0,2.0,0.0,1987-05-01,0,6.3,4806.16,113.0,0.0445366846,0.029747863800000003,0.0375244996,0.0394033876,0.019801940400000002,0.0212752938,0.0755085484,0.0275635974,0.0296452804,0.027997099999999997,0.0290982522,0.0245889274,0.015542391,0.014023080799999999,0.07252230900000001,0.0189861082,0.023696539,0.0320020822,0.043333130600000005,0.0356750408,0.0793423182,0.0534303042,0.014457896000000001,0.0096882148,0.038667611000000005,0.0338928078,0.0140873516,0.041547014,0.0112732962,0.04114118,20,6,0.0793423182,0.0755085484,,
1987-06-30,0.6352142187811864,0.6819392596538809,0.6569971829394291,0.1751140086016108,122.11163511911052,-10.026922571560236,0.0469378999580265,0.0306114052322184,0.159062576205194,4.999323068930295,0.7385229914409496,0.0640025,0.7730975,0.1629125,0.539045,100.0,0.0,39.307500000000005,8.2475,1987.0,6.0,167.5,24.5,2.0,0.0,1987-06-01,0,6.2,4806.16,113.5,0.04627042125,0.026684068,0.03713985325,0.04155331225,0.016783690625,0.016091967375000002,0.0730490005,0.03021460675,0.02355527925,0.02693434725,0.03644397875,0.0234444625,0.02129823675,0.018446231,0.075978235,0.02304089375,0.019366468249999998,0.028776564999999997,0.0476843785,0.03021313025,0.07911816499999999,0.0408866945,0.020842535750000002,0.0085816279,0.04653002325,0.03568512325,0.01318803225,0.031472690250000004,0.013119168625,0.04760685175,20,14,0.07911816499999999,0.075978235,,
1987-07-31,0.6310577727454982,0.6786960105768998,0.6543272832069694,0.1853131262104808,120.19041103496878,-10.26088403683993,0.0477237885318704,0.038317660812465,0.1641121809008285,4.799228755072781,0.7327419139267576,0.0595075,0.77783,0.1626699999999999,0.5623957500000001,100.0,0.0173082063619352,38.5325,8.43,1987.0,7.0,195.5,28.5,3.0,0.0,1987-07-01,0,6.1,4884.555,113.8,0.043672227,0.030532704,0.0419062325,0.03767418475,0.0119324635,0.019540178749999998,0.07266310725,0.03122205275,0.020456964,0.024514541,0.03538940625,0.0191592755,0.0192074275,0.01370901125,0.0912287125,0.02040037725,0.02092029775,0.03458157975,0.042939181,0.0351437585,0.0762096585,0.036006105999999996,0.0248852655,0.017586056500000002,0.04355318675,0.0311469175,0.015916736,0.02862782775,0.0152700765,0.04400452075,14,20,0.0912287125,0.0762096585,,
1987-08-31,0.6437731077478742,0.6857873135341472,0.67745413735721,0.1787259669931389,118.738631759082,-10.239358670092662,0.048137442129509,0.0410955079781105,0.1610297395555291,5.242428945333328,0.7019471258649993,0.0604759999999999,0.795616,0.143808,0.4877501999999999,100.0,0.0139037800729389,38.03,8.452,1987.0,8.0,227.0,33.0,3.0,0.0,1987-08-01,0,6.0,4884.555,114.3,0.0491031324,0.037576501400000004,0.0434013692,0.0369071432,0.0120965967,0.0201525812,0.076193172,0.0337304098,0.0206306404,0.023556663,0.02391316,0.0166565171,0.0211672188,0.0110981598,0.091932874,0.0256141976,0.0284959984,0.0392284544,0.040630566,0.0355519874,0.0756777112,0.0376705416,0.021737112800000003,0.018959446799999998,0.0349306566,0.025033205200000002,0.0146929383,0.0242723626,0.022697766799999998,0.036690958,14,6,0.091932874,0.076193172,,
1987-09-30,0.6338599089635855,0.687569887955182,0.6815408613445377,0.1617194478291316,121.82438074229692,-10.199658298319328,0.0438437745098039,0.0378367173319327,0.1640846148459383,4.911064425770308,0.6873249299719888,0.0691225,0.79494,0.1358399999999999,0.4047879999999999,100.0,0.0116963064295485,38.6125,8.1525,1987.0,9.0,258.5,37.5,3.0,0.0,1987-09-01,0,5.9,4884.555,114.7,0.04652252525,0.0430521845,0.03925754375,0.03641500825,0.009288605875,0.01709382,0.077983101,0.033390882000000004,0.0207107025,0.016649603,0.02357078025,0.015817690250000002,0.01774299325,0.008813115125,0.1002415275,0.0299487155,0.029760428,0.044153668,0.0390025665,0.042196447750000005,0.07490717599999999,0.042703615,0.01565313975,0.01926904425,0.027724455500000002,0.024882889499999998,0.01642233875,0.033974611,0.023871303,0.0289795495,14,6,0.1002415275,0.077983101,,
1987-10-31,0.6381755614973261,0.7091926203208556,0.6907471657754011,0.1499713489304812,124.6076165775401,-9.72719155080214,0.0442845026737967,0.0236579245454544,0.1632246764705881,5.4774064171123,0.7022994652406418,0.074858,0.770184,0.154866,0.4716398,100.0,0.0113143454402925,37.266,8.488,1987.0,10.0,290.0,42.0,4.0,0.0,1987-10-01,0,6.0,5007.994,115.0,0.0553646288,0.0356824406,0.0359794954,0.0407820248,0.0117770752,0.0130669659,0.066098015,0.0364448586,0.0179755208,0.0185353696,0.019549733399999998,0.0194508634,0.0149047394,0.0090009578,0.109082433,0.0249389216,0.0281002584,0.0428501838,0.034996189999999996,0.0401951916,0.0881319658,0.0432295626,0.017116365799999998,0.0160205394,0.0268519656,0.026859667599999998,0.0171696114,0.0337762692,0.021663154,0.0344050688,14,20,0.109082433,0.0881319658,,
1987-11-30,0.6237380681818181,0.6960359217171717,0.6488715277777778,0.1656495189393939,123.97849431818182,-9.609294823232322,0.0437820265151514,0.0173354477904039,0.1644203156565656,5.737626262626263,0.7053030303030303,0.063335,0.7769299999999999,0.1596775,0.5354235,100.0,0.0056179775280898,38.3125,8.21,1987.0,11.0,321.5,46.5,4.0,1.0,1987-11-01,0,5.8,5007.994,115.4,0.057695912749999995,0.04956983925,0.03405048,0.0401314235,0.01602027325,0.01698546175,0.06444106975,0.02841865075,0.01896169375,0.01599870875,0.013499492,0.01775351825,0.012973661,0.01139123575,0.10971326,0.01709123425,0.02671470975,0.039723687,0.042891795999999996,0.03074687675,0.096944665,0.03879783625,0.01766998625,0.010540415249999999,0.023717600999999998,0.03588324975,0.01258591025,0.0333282805,0.017906959,0.04785216375,14,20,0.10971326,0.096944665,,
1987-12-31,0.6272450923414696,0.6932709866976624,0.6412510654784966,0.1768755762624305,122.56363944853416,-9.485264238667185,0.0451616330879503,0.0181101395131085,0.1729252260105901,5.755456541392225,0.6790972491282449,0.0602499999999999,0.7777575,0.1619874999999999,0.5767472499999999,100.0,0.0,36.9525,8.9175,1987.0,12.0,349.5,50.5,4.0,1.0,1987-12-01,0,5.7,5007.994,115.6,0.05455423975,0.0464759075,0.03986350875,0.0350284675,0.015821215,0.01774467,0.0768850935,0.0255833185,0.022816014,0.0194352395,0.0123378245,0.01890772725,0.0096965435,0.014980059,0.115987916,0.01283196575,0.024817652500000002,0.045590173250000005,0.04631633675,0.024937947250000002,0.095979764,0.038228052,0.01753296225,0.0047383231000000005,0.02287746475,0.0291946935,0.01403447425,0.0287347435,0.01783864475,0.0502291085,14,20,0.115987916,0.095979764,,
1988-01-31,0.6332315047021944,0.6901012016718913,0.6500466405433647,0.183183434613375,122.79620368338558,-9.51896290491118,0.0453583881922674,0.0163081980929989,0.1829303761755485,5.63701671891327,0.6871995820271682,0.0603999999999999,0.7739,0.1657039999999999,0.5700172,100.0,0.0,34.696,10.852,1988.0,1.0,16.0,12.6,1.0,0.0,1988-01-01,0,5.7,5073.372,116.0,0.055358229599999996,0.0429261138,0.041621057,0.034042711999999996,0.0154730025,0.0164198006,0.081071531,0.025605534200000002,0.0242752662,0.0202728488,0.0134994895,0.0200948954,0.0105663183,0.0162198276,0.1088182558,0.010891072,0.023979709800000002,0.050681239,0.0441523382,0.0242938072,0.095032401,0.0379378366,0.0167208654,0.00358883816,0.032139305,0.028250221600000004,0.015251712800000001,0.026846623800000004,0.0221531698,0.0418160304,14,20,0.1088182558,0.095032401,,
1988-02-29,0.6261809218559218,0.6762277167277168,0.6386090354090354,0.2151056944444443,121.5871713064713,-9.74992213064713,0.0452781990231989,0.0262816317155066,0.1721945543345542,5.253724053724054,0.6767704517704518,0.062665,0.78189,0.155455,0.50641225,100.0,0.0,35.84,9.4925,1988.0,2.0,47.5,6.5,1.0,0.0,1988-02-01,0,5.7,5073.372,116.2,0.036751701,0.039276005749999995,0.0400690565,0.036808956000000004,0.0160151645,0.0189906895,0.07936996225000001,0.02745714625,0.0219524125,0.02109903175,0.02406224525,0.02030512075,0.013261348875,0.0192626725,0.11011946525,0.01453147525,0.02771695775,0.0491141055,0.04145318825,0.0267513775,0.0829171965,0.04068238575,0.02310125125,0.001802545625,0.039963386749999996,0.021322173,0.013838416125,0.02768625575,0.025241612,0.039076738,14,20,0.11011946525,0.0829171965,,
1988-03-31,0.6305803684119381,0.6647712064709473,0.6439343384200392,0.2057437602768776,121.0321421276402,-10.055840884508587,0.0440401595869582,0.0308622169837418,0.1591386818225845,5.355590606765055,0.6591008153992463,0.0616925,0.7979825,0.140335,0.4826069999999999,100.0,0.0,36.8575,8.7675,1988.0,3.0,75.5,10.5,1.0,0.0,1988-03-01,0,5.7,5073.372,116.5,0.029188027,0.04111796625,0.040625440750000005,0.031292402250000004,0.0195326455,0.0192042885,0.07320621625,0.02424492775,0.017748327,0.02168830875,0.02810913875,0.01684284175,0.013209144249999999,0.02539764875,0.1150101785,0.013911043750000001,0.0316332215,0.04070053475,0.052023636,0.03264404775,0.07293216999999999,0.0513027825,0.023872495,0.0020888468,0.03933811025,0.01764722175,0.014846012,0.0286541975,0.021236368499999998,0.040751853,14,6,0.1150101785,0.07320621625,,
1988-04-30,0.6300321989558506,0.6543280949948926,0.6161855117466802,0.1827163703149471,119.2153727999092,-10.24483819543752,0.0438859094313925,0.0391006902122346,0.1645588845193507,5.604742367495176,0.6763125638406537,0.0669759999999999,0.789854,0.143184,0.4525133999999999,100.0,0.0022222222222222,38.662,8.432,1988.0,4.0,107.0,15.0,2.0,0.0,1988-04-01,0,5.4,5190.036,117.2,0.0386247558,0.0390543328,0.0473504738,0.029491754599999996,0.0217200974,0.0170393996,0.080290602,0.025725282199999998,0.023339498,0.019826098,0.026868795,0.014288553800000001,0.013590071700000001,0.0196764534,0.10234649,0.00795730348,0.0252013274,0.0386803752,0.0468823076,0.0406821894,0.0699023748,0.060895775799999996,0.025848111200000003,0.00426215828,0.0358626942,0.0227275866,0.015126729799999999,0.0309734542,0.018217267399999997,0.0375477392,14,6,0.10234649,0.080290602,,
1988-05-31,0.6391070150084134,0.6607833000868479,0.6347086406258481,0.1595189479366823,120.80151233783856,-10.122333176599902,0.0465176627042283,0.0577813954350539,0.1643522313819681,5.57171945394344,0.6980391358627802,0.0744649999999999,0.7727675,0.1527849999999999,0.48539275,100.0,0.0110819356239483,38.5775,8.165,1988.0,5.0,138.5,19.5,2.0,0.0,1988-05-01,0,5.6,5190.036,117.5,0.03104458475,0.038857418,0.04223303775,0.03031092825,0.01892970175,0.012721330999999999,0.0931719035,0.02220437025,0.024090333499999998,0.024658685,0.03759686175,0.02332722275,0.0108407835,0.019035145,0.09007631125,0.0085780962,0.0271845245,0.035794229,0.04621344275,0.040164520999999995,0.0701627325,0.049810965,0.024358846,0.0083835755,0.0281358935,0.0223007725,0.01499395025,0.041309374499999996,0.0160984995,0.04741200975,6,14,0.0931719035,0.09007631125,,
1988-06-30,0.6259293398630354,0.6550532183999576,0.6167105253623189,0.1754575725759143,119.6513771652864,-10.131175808913309,0.0475267598343684,0.051598641192865,0.1591753765196156,5.564792031639858,0.6923800233582842,0.0725524999999999,0.7648524999999999,0.1625674999999999,0.53561975,100.0,0.0165147051016615,38.23,8.675,1988.0,6.0,166.5,23.5,2.0,0.0,1988-06-01,0,5.4,5190.036,118.0,0.02258086325,0.03900463025,0.0341070725,0.028273555,0.0168740515,0.01936497475,0.092121255,0.0250054915,0.02985045025,0.024971775,0.03720969625,0.026448426,0.01436695875,0.016892125,0.09339601125,0.01355926125,0.02621558725,0.032467208250000004,0.042509848249999996,0.03679854025,0.079468931,0.04884414625,0.02272223275,0.009162681875,0.02600428825,0.02637527975,0.020581793,0.034075129,0.013021077,0.04772669525,14,6,0.09339601125,0.092121255,,
1988-07-31,0.6352536068924832,0.6741346478989175,0.6205375188706425,0.1753998143954671,118.50500263791142,-9.95599728361526,0.0478928579385657,0.0392338067528226,0.1616106196924174,4.951726824985252,0.7126948457285536,0.079626,0.7620979999999999,0.1582559999999999,0.4396989999999999,100.0,0.0200260663182011,37.796,8.74,1988.0,7.0,198.0,28.0,3.0,0.0,1988-07-01,0,5.4,5282.835,118.5,0.0236578572,0.0344839556,0.037963846,0.0318671724,0.0138874984,0.0194042202,0.093748935,0.029796597400000003,0.023794631599999998,0.020049544199999998,0.030008907,0.0309436596,0.013585661399999999,0.013442034799999999,0.09264006500000001,0.017436086,0.0209658156,0.0405738894,0.0410107146,0.028064404999999997,0.0826152258,0.0494073026,0.0217157134,0.01194919524,0.0264155738,0.0237668938,0.0217072746,0.032425273,0.015383485399999999,0.057288593799999996,6,14,0.093748935,0.09264006500000001,,
1988-08-31,0.6525463644582203,0.6808722926426215,0.6516137184025454,0.1550487521746181,116.76398404093727,-9.947667385424372,0.0478240303191738,0.025142860900021,0.1629402987155553,4.721178513143837,0.7364800905216442,0.075805,0.7688375000000001,0.15535,0.45936625,100.0,0.0113324498373897,36.2325,9.19,1988.0,8.0,229.5,32.5,3.0,0.0,1988-08-01,0,5.6,5282.835,119.0,0.02772659775,0.02641987225,0.0391734885,0.03969043625,0.011762539499999999,0.019460787,0.0906224525,0.03102078225,0.0231662595,0.016741172000000002,0.0290057245,0.02301022425,0.01820547125,0.01295132325,0.09302107999999999,0.01449345375,0.02388380175,0.04573560725,0.0400329365,0.0304988865,0.0885918365,0.04977667975,0.02473067175,0.00792198335,0.024964506,0.02503431325,0.020336839250000002,0.0351732855,0.016976177,0.0498708285,14,6,0.09302107999999999,0.0906224525,,
1988-09-30,0.6409868160054719,0.681269769884698,0.6397538214122859,0.1588312471337371,118.62292651863072,-9.99979954888932,0.0477262090417561,0.0201896053530714,0.1584392101491759,4.594095661520423,0.7147213536577421,0.075895,0.7647125,0.1594,0.4614602499999999,100.0,0.0117655201615529,36.8275,9.37,1988.0,9.0,257.5,36.5,3.0,0.0,1988-09-01,0,5.4,5282.835,119.5,0.025514651,0.03536365825,0.041748652750000004,0.0376162115,0.013764571,0.02148525475,0.08438574374999999,0.0355217275,0.019335245,0.013803420375,0.02894349525,0.01843727375,0.01925958925,0.014814296499999999,0.107535941,0.018266181,0.03099953625,0.04522103025,0.03689171475,0.026998466,0.08506992125,0.05143715425,0.027689396,0.00812974975,0.02440408475,0.02359068375,0.01909854075,0.0288252085,0.014275875,0.0415727405,14,20,0.107535941,0.08506992125,,
1988-10-31,0.6380180194716315,0.6792683136716875,0.6354393812620167,0.1740172963485054,119.63240150529946,-10.08235470671781,0.0467095905031512,0.020950656671272,0.152997009948374,4.676665925933083,0.7411596667342988,0.0746679999999999,0.764926,0.1603739999999999,0.4532087999999999,100.0,0.0,37.638,8.75,1988.0,10.0,289.0,41.0,4.0,0.0,1988-10-01,0,5.4,5399.509,119.9,0.029493259799999998,0.0341600612,0.044584256,0.040184904,0.022329712,0.0164025808,0.077003833,0.0412386786,0.016160094,0.014641458000000001,0.0208395512,0.020181469400000002,0.0124566144,0.0214705428,0.1060734112,0.0206411276,0.0268290606,0.0436727428,0.037133865,0.0262471342,0.0953266182,0.0519506768,0.026200991,0.008044344319999999,0.023761047400000002,0.0200742536,0.0147817261,0.0255707756,0.0156670666,0.046878184,14,20,0.1060734112,0.0953266182,,
1988-11-30,0.6316368645312959,0.6621318689391713,0.6136128416103438,0.2056393754040552,119.30870140317369,-10.04381101234205,0.0447232478695268,0.026840487437555,0.1638567771084337,4.730127828386718,0.7788348516015281,0.0753124999999999,0.763455,0.1612324999999999,0.493345,100.0,0.0,39.28,8.3675,1988.0,11.0,320.5,45.5,4.0,1.0,1988-11-01,0,5.3,5399.509,120.3,0.02547920325,0.032942654249999995,0.04104642,0.033473261000000004,0.024862116,0.01391253,0.06856947899999999,0.0353718185,0.0172984055,0.01547636375,0.02825168525,0.026178852250000002,0.010008575124999999,0.027670470500000002,0.0951505975,0.0243987915,0.0267258345,0.0439696945,0.040612754,0.03108911775,0.0965748515,0.054072618,0.023474728,0.0074659645,0.02345445525,0.02315941975,0.01531480325,0.030899831749999995,0.01485064425,0.04824409475,20,14,0.0965748515,0.0951505975,,
1988-12-31,0.634988850174216,0.653852206736353,0.6181526713124275,0.194964657142857,119.89393292682924,-10.078401045296166,0.0496493437862949,0.0256322365853658,0.1620724738675957,5.192276422764228,0.7559233449477352,0.072312,0.7740720000000001,0.1536,0.4361076,100.0,0.0072009291521486,34.928000000000004,9.932,1988.0,12.0,352.0,50.0,4.0,1.0,1988-12-01,0,5.3,5399.509,120.7,0.0228294218,0.037121494,0.042365306000000005,0.0332150952,0.0246803786,0.0124683694,0.073289716,0.0308140442,0.0219261904,0.016718552,0.029631436,0.0225411314,0.012499878,0.028547923800000003,0.090151711,0.025196954599999998,0.0239779414,0.039824868199999995,0.037154833600000006,0.0403402558,0.087595202,0.060113962,0.0209472378,0.008176907780000001,0.026307116,0.0216050978,0.0141528958,0.0273391376,0.0194495798,0.049017392,14,20,0.090151711,0.087595202,,
1989-01-31,0.6251461346589243,0.6674168035413506,0.6257956517328335,0.1979479767691454,120.62752255654536,-10.05673543572848,0.0513384131151711,0.026770938220001,0.1735468314315803,5.643812217595322,0.7724563047700022,0.06879,0.78002,0.1511725,0.4358959999999999,100.0,0.0118046363481189,34.4025,10.69,1989.0,1.0,17.5,2.5,1.0,0.0,1989-01-01,0,5.4,5511.253,121.2,0.025383958,0.039740331500000003,0.04440464175,0.037772288,0.018659439,0.01149655775,0.07190320775,0.0244933725,0.024961953,0.018908287,0.02565174675,0.022602063749999998,0.01824834475,0.02938312075,0.0762489765,0.0233446935,0.02449096525,0.040082235,0.03786235475,0.040951785500000004,0.0835809435,0.064134555,0.0204338515,0.007718813875,0.0330219965,0.02123092625,0.0167050475,0.030639614500000002,0.0229761455,0.0429678215,20,14,0.0835809435,0.0762489765,,
1989-02-28,0.6179153025233629,0.6919187892472763,0.6463004697311818,0.2133582657030309,122.44091921777397,-9.662633702800257,0.0498255542415901,0.0257096110514561,0.1778361496876699,5.613945247474165,0.7904088309462199,0.0604474999999999,0.7870699999999999,0.1524525,0.52716925,100.0,0.0058823529411764,35.0825,9.6425,1989.0,2.0,45.5,6.5,1.0,0.0,1989-02-01,0,5.2,5511.253,121.6,0.0312766505,0.0451395475,0.04427341675,0.0366852925,0.011859843825,0.0165940595,0.07411571,0.01844413875,0.021245835,0.016438216500000002,0.024378300500000002,0.02483253875,0.021318155749999998,0.02347278025,0.0833155635,0.02625004,0.034855325,0.044432915,0.038088551750000005,0.039256334000000004,0.0830574875,0.047299477,0.015181620500000001,0.005977382525,0.0325848955,0.01956831825,0.016087857,0.0332032145,0.01640862875,0.054357929,14,20,0.0833155635,0.0830574875,,
1989-03-31,0.6144984381972334,0.7100702439387179,0.6635963855421687,0.1939948755391937,121.57869634091924,-9.561715231295551,0.0499694258515543,0.0118645126059794,0.1861585899152164,5.569239922653577,0.725717685557043,0.055035,0.79967,0.1452675,0.49643225,100.0,0.0,37.275,8.825,1989.0,3.0,73.5,10.5,1.0,0.0,1989-03-01,0,5.0,5511.253,122.2,0.03875875925,0.0415826535,0.05191574175,0.036832914,0.0101075225,0.01675625825,0.065180242,0.02112248825,0.019782009,0.013167121125,0.022914109000000002,0.02308730375,0.02092732475,0.02010122375,0.082820284,0.01995046625,0.033604435,0.050338628999999996,0.04242002525,0.034076539,0.09038062375,0.0513295575,0.011165268499999999,0.006090458275,0.02704490875,0.018593929749999998,0.013835852,0.04088763075,0.0153614115,0.05986433175,20,14,0.09038062375,0.082820284,,
