week_date,danceability,energy,valence,acousticness,tempo,loudness,speechiness,instrumentalness,liveness,key,mode,neg,neu,pos,compound,num_songs_on_chart,spotify_track_explicit,Peak Position,Weeks on Chart,year,month,day_of_year,week_of_year,quarter,is_holiday_season,DATE,USREC,UNRATE,GDP,CPIAUCSL
2010-02-28,0.6023323766844648,0.7279541825578438,0.5271046434019832,0.1326185404176201,119.42829346554794,-5.266544320493262,0.07829565566997199,0.006612231861810276,0.20701332220950922,5.292305491990847,0.71843058733791,0.050742499999999975,0.85342,0.09583749999999999,0.3807375,100.0,0.14866196287820999,37.9675,12.61,2010.0,2.0,47.5,6.5,1.0,0.0,2010-02-01,0,9.8,14764.61,217.281
2010-03-31,0.5876065626460962,0.7337238487611033,0.5230498188405797,0.13665679417952306,121.57324739948575,-5.165116175783076,0.0853365591397849,0.003809975309724125,0.2184887885694249,5.415906965871903,0.7325853202431043,0.051429999999999976,0.8514824999999999,0.09708749999999997,0.38261125,100.0,0.18378915381019165,39.245,12.535,2010.0,3.0,75.5,10.5,1.0,0.0,2010-03-01,0,9.9,14764.61,217.353
2010-04-30,0.5975511294261294,0.7274278388278388,0.537128785103785,0.14847424508547002,120.4877515873016,-5.288551221001221,0.09323401709401705,0.003034537515262475,0.23126546092796085,5.341300366300366,0.7381868131868132,0.055972499999999974,0.8388675,0.10518999999999998,0.395205,100.0,0.22045177045177042,41.019999999999996,12.3675,2010.0,4.0,103.5,14.5,2.0,0.0,2010-04-01,0,9.9,14980.193,217.403
2010-05-31,0.6069917704517704,0.7313662515262516,0.5470025641025641,0.14946099008547004,120.53860522588522,-5.308835140415141,0.08948598778998772,0.00103951533577528,0.23818406837606831,5.612649572649572,0.6814407814407815,0.053500000000000006,0.8423020000000001,0.104262,0.39144619999999997,100.0,0.21677655677655677,38.834,11.786,2010.0,5.0,135.0,19.0,2.0,0.0,2010-05-01,0,9.6,14980.193,217.29
2010-06-30,0.6094596714792375,0.7227334043652331,0.540944446809809,0.15580296025193968,119.97060228380687,-5.402686463704189,0.0913056945089006,0.000652207668251875,0.22475512898569847,5.656176511077712,0.719030162656664,0.05148999999999995,0.8337025,0.11486249999999999,0.41631275,100.0,0.2105400411289601,38.835,11.2,2010.0,6.0,166.5,23.5,2.0,0.0,2010-06-01,0,9.4,14980.193,217.199
2010-07-31,0.6219581876554011,0.7520757387811609,0.5673300838275581,0.1464067018044671,120.06974148155969,-5.249048748151109,0.09876440964130047,0.00225524482966734,0.21250690971714165,5.809599617190558,0.7180512418261217,0.05210199999999996,0.8331240000000001,0.11484399999999999,0.41696599999999995,100.0,0.21064252151417556,40.936,11.022,2010.0,7.0,198.0,28.0,3.0,0.0,2010-07-01,0,9.4,15141.607,217.605
2010-08-31,0.6285471002059025,0.7471761896591169,0.5672062571493937,0.15464451538549523,120.48339610501029,-5.401395447266072,0.09165431251429873,0.010625427133379025,0.21198590997483407,5.738675360329444,0.7299245024021963,0.05031999999999992,0.8379425,0.11185,0.39621949999999995,100.0,0.1844829558453443,39.595,11.52,2010.0,8.0,229.5,32.5,3.0,0.0,2010-08-01,0,9.5,15141.607,217.923
2010-09-30,0.6267217805151176,0.7425834266517357,0.5687052071668532,0.15500425125979836,120.40940128779394,-5.4380316629339305,0.09507066069428888,0.012088883482642726,0.20343173852183646,5.401063829787234,0.7281914893617021,0.05309249999999997,0.8366525,0.11036499999999999,0.370139,100.0,0.18471444568868978,38.4475,11.807500000000001,2010.0,9.0,257.5,36.5,3.0,0.0,2010-09-01,0,9.5,15141.607,218.275
2010-10-31,0.6220497890667389,0.7423431337041055,0.5586356754838125,0.1501501067394646,123.70332482026588,-5.40810469433894,0.09857233025863625,0.01005059620749678,0.19841185567010305,5.387159974678966,0.6883193163320673,0.05178748514851482,0.8411486336633663,0.10715570297029697,0.32398650099009896,100.2,0.21130290287574605,39.02221782178218,10.902217821782179,2010.0,10.0,289.0,41.0,4.0,0.0,2010-10-01,0,9.4,15309.474,219.035
2010-11-30,0.6137200012121772,0.7516965764652913,0.5343305044966001,0.13801314551148097,126.18556506447628,-5.2195304562404035,0.08584233828979113,0.008733484720795125,0.19553455530414096,5.228045739485806,0.7060545364288106,0.049415,0.855005,0.09563749999999997,0.32171125,100.0,0.2048463998337585,41.86,9.595,2010.0,11.0,320.5,45.5,4.0,1.0,2010-11-01,0,9.8,15309.474,219.59
2010-12-31,0.605962195885428,0.7325002142054178,0.5038104814423849,0.1421444301576094,126.21815988121024,-5.485806440557139,0.08513718474674632,0.0050275388991326,0.18346957329138328,5.249020367222344,0.7553602763763984,0.0433775,0.866545,0.09008749999999997,0.3157965,100.0,0.21094492578781895,40.0725,10.105,2010.0,12.0,348.5,49.5,4.0,1.0,2010-12-01,0,9.3,15309.474,220.472
2011-01-31,0.5950916560408753,0.7346572011213601,0.4957262841833966,0.14059062880267675,128.0897219831796,-5.3372351087448,0.09386656698770116,0.0022295939062217203,0.18355298776903592,5.286017815156447,0.7181022788931091,0.04464599999999996,0.861254,0.09410999999999999,0.32165520000000003,100.0,0.25884947549285586,40.326,11.936,2011.0,1.0,15.0,12.4,1.0,0.0,2011-01-01,0,9.1,15351.448,221.187
2011-02-28,0.6054030795072788,0.7348021556550952,0.49120351063829787,0.13493492035274351,127.4032462206047,-5.383394092945129,0.09300879619260916,0.0084792235722284,0.17982212206047027,5.333678611422172,0.6878499440089586,0.052525,0.845685,0.10178,0.30352025,100.0,0.2460246360582306,39.925,11.495,2011.0,2.0,46.5,6.5,1.0,0.0,2011-02-01,0,9.0,15351.448,221.898
2011-03-31,0.6006486802541147,0.7250615222011214,0.48234722497287025,0.14835606205631663,126.6345289061087,-5.4673197351465,0.0871860728092783,0.019564089513813474,0.18373881697639713,5.54912365482004,0.7363339889672635,0.054144653465346526,0.843182202970297,0.10266309405940588,0.3045362945544554,100.25,0.2448315133839754,38.488589108910894,11.300321782178218,2011.0,3.0,74.5,10.5,1.0,0.0,2011-03-01,0,9.0,15351.448,223.046
2011-04-30,0.6022891153415453,0.7208929451287794,0.4848791310190369,0.15335292963045907,126.38882951847704,-5.4517637625979845,0.08823236058230678,0.0175967645240761,0.18619871892497195,5.848129899216126,0.7632250839865622,0.05933999999999996,0.8329380000000001,0.10773399999999997,0.286392,100.0,0.25576707726763714,39.96,10.958,2011.0,4.0,106.0,15.0,2.0,0.0,2011-04-01,0,9.1,15557.539,224.093
2011-05-31,0.5995194353070176,0.732626873950168,0.5126091587346024,0.15744646750769872,127.12820826509426,-5.390483798175625,0.08823801628406118,0.018254304171332524,0.18494548408921233,5.664410694288914,0.7841154581933557,0.06088249999999997,0.836655,0.10246249999999997,0.26842574999999996,100.0,0.2315637831280328,39.4975,10.7925,2011.0,5.0,137.5,19.5,2.0,0.0,2011-05-01,0,9.0,15557.539,224.806
2011-06-30,0.6013682223747425,0.7434883893845802,0.5253097975291695,0.14215558459162658,126.65133788034775,-5.332436313200641,0.08556186799359408,0.01918834351406995,0.19123076527110494,5.746825669183254,0.7920384351407,0.057395,0.8409525,0.1016825,0.2739565,100.0,0.21064973690231065,38.8725,10.92,2011.0,6.0,165.5,23.5,2.0,0.0,2011-06-01,0,9.1,15557.539,224.806
2011-07-31,0.6039889956531685,0.7402176847403339,0.5374567055593686,0.12354279508121706,125.11854333104552,-5.278741088995654,0.08127570578814912,0.02182194413177756,0.20167119423472885,5.757881491649508,0.7863646762754518,0.050573999999999966,0.854344,0.09511,0.273019,100.0,0.19233584991992675,39.489999999999995,11.512,2011.0,7.0,197.0,28.0,3.0,0.0,2011-07-01,0,9.0,15647.68,225.395
2011-08-31,0.6081427077681316,0.7385075084762017,0.5451146860268292,0.12332507328351895,121.89569253704988,-5.312173678321489,0.07888971111449013,0.010679913317390925,0.20567855650685676,6.074470478970122,0.693221691418853,0.051245,0.849205,0.09961249999999999,0.28021,100.0,0.20223229673532056,40.79,11.2425,2011.0,8.0,228.5,32.5,3.0,0.0,2011-08-01,0,9.0,15647.68,226.106
2011-09-30,0.6109084826427771,0.7282790313549832,0.5293901455767077,0.14248386259798423,121.80456699328107,-5.359487206047033,0.06937432810750276,0.0166885970884658,0.20856604703247475,5.846836506159015,0.7176651735722285,0.060219999999999996,0.83255,0.107285,0.2737865,100.0,0.18749999999999997,39.8725,10.692499999999999,2011.0,9.0,256.5,36.5,3.0,0.0,2011-09-01,0,9.0,15647.68,226.597
2011-10-31,0.607542620380739,0.7248667637178052,0.5320010167973124,0.13606163440089583,122.01414430011198,-5.253341321388578,0.0731402799552071,0.010558427413213839,0.18876945352743552,5.717424412094065,0.7258230683090705,0.054461999999999997,0.838002,0.10755999999999996,0.33327799999999996,100.0,0.19410087719298244,40.104,11.514,2011.0,10.0,288.0,41.0,4.0,0.0,2011-10-01,0,8.8,15842.259,226.75
2011-11-30,0.6115889353296255,0.7234836837583649,0.5290132897280249,0.14150913788094588,123.48048748728299,-5.365091387174444,0.07592401168837037,0.008507834197244026,0.16746677733315243,5.575686720021704,0.7213114939410381,0.0526625,0.8304450000000001,0.116895,0.396091,100.0,0.2165063512518409,39.045,11.7775,2011.0,11.0,319.5,45.5,4.0,1.0,2011-11-01,0,8.6,15842.259,227.169
2011-12-31,0.6146541696656959,0.7226073513681109,0.5300298023409038,0.14515620968961426,126.25148390711684,-5.415693941776385,0.0805256237943902,0.01758561677987306,0.17287798033375038,5.162012468579401,0.7086520424773273,0.0546,0.821252,0.12416799999999999,0.405171,100.0,0.21968099095308222,39.982,11.74,2011.0,12.0,351.0,50.0,4.0,1.0,2011-12-01,0,8.5,15842.259,227.223
2012-01-31,0.6194789787371133,0.7272978414948453,0.5342365764604811,0.15307146536726796,126.05925856421821,-5.44687357710481,0.08871912317439858,0.021059222508590998,0.17590899914089342,5.217515034364261,0.7021585051546392,0.05519499999999997,0.828745,0.11607999999999997,0.36283674999999993,100.0,0.2525773195876288,41.2425,12.9225,2012.0,1.0,17.5,2.5,1.0,0.0,2012-01-01,0,8.3,16068.805,227.842
2012-02-29,0.6291109923245614,0.7164636239035087,0.536088473135965,0.15028948305921047,125.442721875,-5.587633991228071,0.08634737116228063,0.01372144528508765,0.182598048245614,4.966036184210527,0.7330043859649122,0.0571825,0.8320025,0.11080999999999998,0.331318,100.0,0.24360929938985898,40.182500000000005,13.795,2012.0,2.0,45.5,6.5,1.0,0.0,2012-02-01,0,8.3,16068.805,228.329
2012-03-31,0.6327009934561673,0.7139998007604007,0.5237436204942604,0.15401151322932655,123.32913221512392,-5.703557483366235,0.07898292818234988,0.016793369139796697,0.18157007252138618,4.946699751407473,0.720173466403451,0.063434,0.8284480000000001,0.108134,0.3093568,100.0,0.23911900517124915,39.308,13.169999999999998,2012.0,3.0,77.0,11.0,1.0,0.0,2012-03-01,0,8.2,16068.805,228.807
2012-04-30,0.6334136434029661,0.7266609343913908,0.5317821714200126,0.1295646076734603,124.05917871167934,-5.557352081072526,0.08257206521861996,0.014110996316298124,0.1879580848424217,5.142642487339483,0.6893459486344728,0.057452499999999976,0.8529075,0.08965999999999998,0.29344775,100.0,0.24527237068185925,41.6425,12.3325,2012.0,4.0,108.5,15.5,2.0,0.0,2012-04-01,0,8.2,16207.115,229.187
2012-05-31,0.6407240120274914,0.7340001342353952,0.5358171230670102,0.1099414092300257,125.31750939647766,-5.426043894974226,0.08603142182130577,0.00687463283934705,0.17770457742697587,5.283344072164948,0.6545854810996563,0.048415,0.8714525000000001,0.080165,0.31572249999999996,100.0,0.28307560137457044,41.1,11.780000000000001,2012.0,5.0,136.5,19.5,2.0,0.0,2012-05-01,0,8.2,16207.115,228.713
2012-06-30,0.6384489692982456,0.7432486184210526,0.5413621228070176,0.09548592416666658,126.02116782894737,-5.432876469298246,0.0843373070175438,0.0040573833771929396,0.17886264035087712,5.194517543859649,0.6513377192982456,0.05144199999999995,0.8590220000000001,0.08953799999999998,0.33746819999999994,100.0,0.25471491228070176,39.114,13.036000000000001,2012.0,6.0,168.0,24.0,2.0,0.0,2012-06-01,0,8.2,16207.115,228.524
2012-07-31,0.6373828125,0.7484973958333333,0.5406151041666667,0.09542998437499994,125.01941145833334,-5.2599192708333335,0.08727760416666663,0.0026122604166666247,0.18091692708333323,5.153645833333334,0.6536458333333334,0.051934999999999974,0.85126,0.0967875,0.35093549999999996,100.0,0.2734375,41.1275,13.11,2012.0,7.0,199.5,28.5,3.0,0.0,2012-07-01,0,8.2,16319.541,228.59
2012-08-31,0.6228174557516305,0.7501762768251631,0.5244579178610878,0.10380378780233093,125.64008661579966,-5.112736249912336,0.07842539530954129,0.0026390977858282002,0.18979074175739874,5.353685062942703,0.6787127866610562,0.05930499999999993,0.8308725,0.10976999999999998,0.35853799999999997,100.0,0.24162316344063395,42.1625,12.58,2012.0,8.0,227.5,32.5,3.0,0.0,2012-08-01,0,8.1,16319.541,229.918
2012-09-30,0.6165714285714285,0.7414714285714286,0.5090228571428571,0.104451587755102,125.85453673469388,-5.232910204081632,0.08137632653061218,0.0027799265306122,0.1999369387755101,5.542857142857143,0.6959183673469388,0.061128,0.828286,0.11050399999999998,0.32157080000000005,100.0,0.23469387755102034,41.160000000000004,13.430000000000001,2012.0,9.0,259.0,37.0,3.0,0.0,2012-09-01,0,7.8,16319.541,231.015
2012-10-31,0.600188775510204,0.7283367346938775,0.5017571428571428,0.1045743571428571,123.01950510204081,-5.42295918367347,0.07961734693877545,0.002735193877550975,0.20099413265306118,5.191326530612245,0.7321428571428572,0.06220749999999997,0.82975,0.1080075,0.27437775,100.0,0.20153061224489793,40.9925,12.4425,2012.0,10.0,290.5,41.5,4.0,0.0,2012-10-01,0,7.8,16420.419,231.638
2012-11-30,0.6102718502349394,0.728265621164703,0.5127619854675117,0.10591450154288515,123.06057240218897,-5.411976953700295,0.08166826072568198,0.002953227730073925,0.19830262328836168,5.033480499158426,0.711378559155621,0.05731749999999997,0.84042,0.10225249999999997,0.2686995,100.0,0.21916311627743879,41.379999999999995,12.684999999999999,2012.0,11.0,318.5,45.5,4.0,1.0,2012-11-01,0,7.7,16420.419,231.249
2012-12-31,0.6074657752705892,0.7100684696746552,0.5099435559293226,0.13003929968053135,123.5851730248121,-5.670569558593509,0.08116670212008574,0.00276893838913802,0.18043695601475512,5.058243530933148,0.7218250913298778,0.056207663366336605,0.8473690693069308,0.0963993861386138,0.24952415841584158,100.4,0.2452242549628411,41.370594059405946,13.227247524752476,2012.0,12.0,350.0,50.0,4.0,1.0,2012-12-01,0,7.9,16420.419,231.221
2013-01-31,0.6111046261169641,0.686065888200745,0.4976440376968256,0.14883434009015695,121.77855247731792,-6.027512279178189,0.08318948162579695,0.00315866747034755,0.16384659145965214,5.123273990447243,0.7382927303060082,0.061802277227722725,0.8389647772277228,0.09923047029702967,0.2161682846534653,100.25,0.2458618049683479,42.01069306930693,14.360470297029703,2013.0,1.0,15.5,2.5,1.0,0.0,2013-01-01,0,8.0,16648.189,231.679
2013-02-28,0.6219557390817468,0.6827398936170213,0.5041309014557671,0.17034738656215,122.04596976483762,-5.972766629339306,0.08541160414333702,0.0073768597984322,0.1665481942889137,5.147760358342665,0.744036954087346,0.060204999999999974,0.8466325,0.0931775,0.16089774999999998,100.0,0.24272116461366178,42.01,14.6,2013.0,2.0,43.5,6.5,1.0,0.0,2013-02-01,0,7.7,16648.189,232.937
2013-03-31,0.6226151623740201,0.689086875699888,0.4986159731243001,0.16546180129899213,122.56909751399776,-5.904382150055992,0.0775889316909294,0.0100180949384098,0.1831713146696528,5.172183650615901,0.6927659574468086,0.051786,0.858072,0.09016599999999998,0.2509072,100.0,0.2627099664053751,39.93,13.736,2013.0,3.0,75.0,11.0,1.0,0.0,2013-03-01,0,7.5,16648.189,232.282
2013-04-30,0.6223026823281907,0.7100719086021505,0.5036155125058438,0.148540436272791,125.10981095137916,-5.743427477793361,0.08179640310892936,0.00694918688639545,0.18248677536231878,5.2503798503973815,0.6873831229546516,0.04641499999999997,0.86791,0.085695,0.2672,100.0,0.2129499766245909,41.6825,12.36,2013.0,4.0,106.5,15.5,2.0,0.0,2013-04-01,0,7.6,16728.687,231.797
2013-05-31,0.6163679228380314,0.7108442725752508,0.5071454909221214,0.15459374253463926,124.93743657429528,-5.662346333014812,0.08021051720019105,0.00690791913521255,0.1873540731008122,5.352753225035833,0.6830207835642619,0.0437125,0.8717375,0.08459,0.2707345,100.0,0.23769708552317242,41.67,12.092500000000001,2013.0,5.0,134.5,19.5,2.0,0.0,2013-05-01,0,7.5,16728.687,231.893
2013-06-30,0.617668890314623,0.704411738434146,0.5155158209244726,0.15927958383665058,125.28346775984005,-5.577166802442979,0.07925481936279624,0.006827098612395879,0.19232545064804585,5.27716421473546,0.7082470432594272,0.04457399999999998,0.8629659999999999,0.09249999999999999,0.3059488,100.0,0.22096575253896727,40.658,12.384,2013.0,6.0,166.0,24.0,2.0,0.0,2013-06-01,0,7.5,16728.687,232.445
2013-07-31,0.6156139866718613,0.7156088610089805,0.5208859430392223,0.1433274257049849,124.61831656812153,-5.56390473208266,0.08456133194240098,0.007231724462148825,0.1930403893411907,5.089227890617733,0.7509369254748282,0.04599249999999998,0.8578749999999999,0.09611999999999997,0.318171,100.0,0.23983026239374894,40.5475,12.7725,2013.0,7.0,197.5,28.5,3.0,0.0,2013-07-01,0,7.3,16953.838,232.9
2013-08-31,0.6316584499617041,0.7088960580108024,0.5310786433310455,0.13938258304835224,123.72833863308566,-5.636668598370685,0.08396491838500786,0.00774923351635778,0.18906983701869032,4.913888971780411,0.7575497597803706,0.039092,0.8650059999999999,0.09587599999999999,0.40205199999999996,100.0,0.23735628966032096,41.076,12.8,2013.0,8.0,229.0,33.0,3.0,0.0,2013-08-01,0,7.2,16953.838,233.456
2013-09-30,0.6363586506159015,0.7028355823068309,0.5366475503919372,0.13541357298432244,123.84012264837627,-5.577257782754759,0.08174000279955201,0.011720328527435575,0.18523120940649493,5.17026875699888,0.6870380739081747,0.0417975,0.8532325,0.10494499999999997,0.42293125,100.0,0.22852233676975942,41.160000000000004,12.67,2013.0,9.0,260.5,37.5,3.0,0.0,2013-09-01,0,7.2,16953.838,233.544
2013-10-31,0.6368191703399452,0.7045880434140427,0.5212459114868301,0.12156340050969945,124.66252791852257,-5.684777699538657,0.09610035512640698,0.014654702455445374,0.1929991925851147,5.033464402591331,0.6911350687648024,0.05052249999999997,0.8487925,0.10070749999999998,0.2909325,100.0,0.2757691242519476,40.8575,12.2025,2013.0,10.0,288.5,41.5,4.0,0.0,2013-10-01,0,7.2,17192.019,233.669
2013-11-30,0.629574339952265,0.6965104734135479,0.4990126448168105,0.13328839931817618,125.07060200954702,-5.627557069461874,0.09243409820132374,0.01469573175586226,0.19538504330602094,4.941993799365173,0.7234224059447356,0.051146871287128706,0.8472377623762377,0.10161538613861383,0.29989350495049505,100.2,0.28535713048798783,40.80433663366337,12.079267326732673,2013.0,11.0,320.0,46.0,4.0,1.0,2013-11-01,0,6.9,17192.019,234.1
2013-12-31,0.6162640164360644,0.6781639392860372,0.47388530241115023,0.1460569081776202,123.57934206428604,-5.70797550274688,0.0840239043283143,0.01661019120178825,0.18152554304575863,4.990913252848617,0.7530995659251221,0.056278143564356425,0.845369702970297,0.09833970297029702,0.2950910321782178,100.5,0.2693035977277508,39.41769801980198,12.56839108910891,2013.0,12.0,351.5,50.5,4.0,1.0,2013-12-01,0,6.7,17192.019,234.719
2014-01-31,0.6115089057130584,0.6757980380154638,0.4606969905498281,0.15533237913874567,123.41653498603952,-6.008846150128866,0.07935191580756012,0.015724330748496475,0.17327284707903773,4.937943513745704,0.7580938573883161,0.054840315533980576,0.8413523300970873,0.10378514563106794,0.3457004927184466,100.75,0.2518958844127627,40.136650485436896,13.60359223300971,2014.0,1.0,14.5,2.5,1.0,0.0,2014-01-01,0,6.6,17197.738,235.288
2014-02-28,0.6083631998556998,0.6764505174190888,0.4651132769532055,0.16674080473098327,124.18932729591837,-6.037778798701298,0.07228721913007623,0.0173332172206761,0.17396199020820446,5.194555246340961,0.737411358482787,0.05119,0.8431975,0.10561749999999998,0.42963075,100.0,0.19947948876520302,41.86,13.6075,2014.0,2.0,42.5,6.5,1.0,0.0,2014-02-01,0,6.7,17197.738,235.547
2014-03-31,0.6131433939393939,0.6793242828282828,0.4673128565656565,0.17251254747474745,121.75980682828283,-5.9690873737373735,0.07251995757575755,0.0174538828686868,0.17508910707070705,5.215616161616161,0.7217373737373738,0.050952,0.8425140000000001,0.10655999999999996,0.45932959999999995,100.0,0.202,41.916000000000004,14.407999999999998,2014.0,3.0,74.0,11.0,1.0,0.0,2014-03-01,0,6.7,17197.738,236.028
2014-04-30,0.6114524067202638,0.6866008554937126,0.46762753555967834,0.16794980833848686,121.96116408987837,-5.91418112244898,0.07531552514945367,0.016548509456812972,0.1710737708719851,5.213589981447124,0.6903473510616368,0.04618,0.847915,0.10591,0.4860485,100.0,0.2009848484848485,41.307500000000005,14.245,2014.0,4.0,105.5,15.5,2.0,0.0,2014-04-01,0,6.2,17518.508,236.468
2014-05-31,0.6164396311101761,0.6956958929448068,0.5024086902570306,0.15958429875122723,122.24231382460202,-5.810457790255278,0.0750266415947822,0.020344593883249117,0.16647860478469734,5.346849796619679,0.7121660004207869,0.051452,0.840908,0.10766399999999998,0.41575280000000003,100.0,0.2028488121271626,40.672,13.678,2014.0,5.0,137.0,20.0,2.0,0.0,2014-05-01,0,6.3,17518.508,236.918
2014-06-30,0.6282082471400796,0.7056706174262977,0.5322731232478748,0.14746684714375333,121.73831891023468,-5.639000052281154,0.07726549938393015,0.007644882634178825,0.16562038668271836,5.50808407939953,0.7473005968529571,0.051254999999999995,0.8377675,0.11097499999999998,0.4094884999999999,100.0,0.19429231099656352,41.5325,12.7425,2014.0,6.0,168.5,24.5,2.0,0.0,2014-06-01,0,6.1,17518.508,237.231
2014-07-31,0.6445314110824742,0.7064549774484535,0.5415123093857388,0.1411639775021477,122.2318701406787,-5.6021846273625435,0.07822783773625425,0.0038633155605669748,0.16260908773625424,5.581588273195877,0.7519598367697594,0.0486175,0.849985,0.10133499999999997,0.36346725,100.0,0.22218642611683845,40.485,12.3975,2014.0,7.0,196.5,28.5,3.0,0.0,2014-07-01,0,6.2,17804.228,237.498
2014-08-31,0.6642494845360825,0.7145257731958763,0.5646909278350515,0.14100510309278344,121.50196288659795,-5.482175257731958,0.08175587628865974,0.0037605278350515,0.17021814432989685,5.845360824742268,0.7298969072164948,0.053052,0.844436,0.10244799999999998,0.32548259999999996,100.0,0.24742268041237106,37.886,12.89,2014.0,8.0,228.0,33.0,3.0,0.0,2014-08-01,0,6.1,17804.228,237.46
2014-09-30,0.6716691563223227,0.7091797811908268,0.5660697980223017,0.14974679820639591,123.11081998211657,-5.5533047811908265,0.08856508520934142,0.0034875079949505,0.1802256811487481,5.833289501367557,0.7120765832106039,0.057635,0.848775,0.09353500000000001,0.23396899999999998,100.0,0.29044813801809377,40.03,12.615,2014.0,9.0,259.5,37.5,3.0,0.0,2014-09-01,0,5.9,17804.228,237.477
2014-10-31,0.6668839159697384,0.7008971214452275,0.5470073637154604,0.14436448473058677,124.17707640021214,-5.5580331314871305,0.08579158294761197,0.0023334330948874002,0.1816195620419559,5.4918697182481235,0.7346281296023565,0.0587975,0.8500875,0.09107499999999998,0.21854099999999999,100.0,0.3092684883231643,40.712500000000006,12.625,2014.0,10.0,287.5,41.5,4.0,0.0,2014-10-01,0,5.7,17912.079,237.43
2014-11-30,0.6572713711515534,0.707466337050284,0.5407659473402763,0.14540345116461528,123.2580235929939,-5.48658707745985,0.0814746911599691,0.00283542644908474,0.18013964316396655,5.383482362016972,0.7052072375341889,0.06432809900990097,0.8327839405940594,0.10288196039603961,0.27154182772277224,100.2,0.27022100077144257,40.83126732673268,12.264,2014.0,11.0,319.0,46.0,4.0,1.0,2014-11-01,0,5.8,17912.079,236.983
2014-12-31,0.6333555895618557,0.689127120919244,0.5033012510738831,0.1720128825977233,122.29317928479381,-5.823569936640893,0.0812175740979381,0.002036292418384825,0.18016699420103086,5.3258161512027495,0.6925472508591065,0.06002433168316827,0.8420390099009901,0.09793670792079205,0.24947517574257425,100.5,0.25579896907216493,40.14675742574258,11.688217821782178,2014.0,12.0,350.5,50.5,4.0,1.0,2014-12-01,0,5.6,17912.079,236.252
2015-01-31,0.6270607675438596,0.682132697368421,0.4912461622807017,0.17536840842105259,122.61959153508772,-5.8950726754385965,0.07799710964912276,0.00090143182017542,0.17907970614035082,4.703421052631579,0.6930701754385964,0.06056267326732669,0.8432463564356436,0.09617497029702966,0.22856404554455442,100.2,0.2692982456140351,41.320257425742575,12.185108910891088,2015.0,1.0,17.0,3.0,1.0,0.0,2015-01-01,0,5.7,18063.529,234.747
2015-02-28,0.6282404378701469,0.6717766602919134,0.4858752811517511,0.1755526645988703,124.55437322695036,-5.97602791582127,0.07038795891368718,0.003755738371216225,0.169850652955235,4.754021349711194,0.7077267035899686,0.0621325,0.8388375,0.09902749999999996,0.2857345,100.0,0.2794169728376106,41.1,12.475,2015.0,2.0,48.5,7.5,1.0,0.0,2015-02-01,0,5.5,18063.529,235.342
2015-03-31,0.6317159688617715,0.6578540921523248,0.48115011045655365,0.1999758886492741,125.00834275720598,-6.167669866400168,0.08079879812749835,0.00163976591100355,0.16867541289711754,5.05954134231012,0.7179150010519671,0.07293,0.825645,0.10139999999999998,0.23567649999999998,100.0,0.2897643593519882,40.235,12.23,2015.0,3.0,76.5,11.5,1.0,0.0,2015-03-01,0,5.4,18063.529,235.976
2015-04-30,0.6407731717687074,0.6718923788265305,0.5126068771258503,0.18839112882653056,124.04300419855443,-5.930533003826531,0.08673271683673466,0.005594842155612199,0.18422016900510196,5.326318027210885,0.7228422619047619,0.07732749999999997,0.8234025,0.0992425,0.20368399999999995,100.0,0.29522746598639454,38.975,12.5225,2015.0,4.0,104.5,15.5,2.0,0.0,2015-04-01,0,5.4,18279.784,236.222
2015-05-31,0.6405585945718493,0.6757681464338312,0.5174361455922575,0.16380327229118447,125.00235863665053,-5.946117630969914,0.08841920471281293,0.009795762886597881,0.1859962318535661,5.526993477803492,0.713086471702083,0.07791200000000001,0.81738,0.10471,0.21313100000000001,100.0,0.2889122659373027,40.577999999999996,12.139999999999999,2015.0,5.0,136.0,20.0,2.0,0.0,2015-05-01,0,5.6,18279.784,237.001
2015-06-30,0.6455647585458492,0.6770499186109603,0.5262812235485621,0.16020240320130216,126.8849052631579,-6.028356592512208,0.09068110417797065,0.007165174389582125,0.19018956049918606,5.3904232230059685,0.6969343461747151,0.06462999999999999,0.8281350000000001,0.1072225,0.279781,100.0,0.29785675529028754,38.855,12.245000000000001,2015.0,6.0,167.5,24.5,2.0,0.0,2015-06-01,0,5.3,18279.784,237.657
2015-07-31,0.6499871710526315,0.6912092653508771,0.537338711622807,0.13653207571271922,125.44560855263158,-5.845550657894736,0.08992080317982452,0.001967651589912225,0.17887029879385957,5.379550438596491,0.659703947368421,0.06355,0.8309225,0.10549249999999998,0.24943375,100.0,0.2854440789473684,41.545,12.85,2015.0,7.0,195.5,28.5,3.0,0.0,2015-07-01,0,5.2,18401.626,238.034
2015-08-31,0.6549235526315789,0.6953599780701755,0.5336271403508771,0.15174466451754381,125.299923377193,-5.751379846491228,0.08934196052631575,0.00177960785087714,0.17631391008771924,5.1723684210526315,0.6114035087719298,0.061846,0.836574,0.10155600000000001,0.1981844,100.0,0.31089912280701754,42.032,13.072,2015.0,8.0,227.0,33.0,3.0,0.0,2015-08-01,0,5.1,18401.626,238.033
